url,status_code,deep,response_time,body_length,body_entropy,js_code_entropy,has_password_field,has_file_upload,has_hidden_fields,num_links,num_html_link,other_link_ratio,n_redirects,num_balise_a,num_balise_img,num_balise_script,num_balise_link,num_balise_style,num_balise_iframe,num_balise_video,num_balise_audio,num_balise_embed,num_balise_object,num_balise_form,num_balise_meta,num_balise_cite,strict_transport_security,x_frame_options,x_content_type_options,content_security_policy,x_xss_protection,referrer_policy,permissions_policy,tech_wordpress,tech_joomla,tech_drupal,tech_laravel,tech_django,tech_express,tech_php,tech_aspnet,tech_jquery,tech_angular,tech_react,total_passive_issues,passive_high_count,passive_critical_count,code_body_total_vulns,code_body_critical_vulns,code_body_medium_vulns,code_body_high_vulns,code_body_low_vulns,code_body_max_score,code_scripts_total_vulns,code_scripts_high_vulns,code_scripts_critical_vulns,code_scripts_medium_vulns,code_scripts_low_vulns,fuzzer_SQLi,fuzzer_CMDi,fuzzer_InsecDeser,fuzzer_InsecUpload,fuzzer_BufOvr,fuzzer_CredsExpose,fuzzer_BrokenAuth,fuzzer_XSS,fuzzer_DirTrav,fuzzer_XXE,fuzzer_NoSQLi,fuzzer_LDAPi,fuzzer_InsecPerm,fuzzer_IDOR,fuzzer_SessFix,fuzzer_SSRF,fuzzer_SSTI,fuzzer_Prototype_Pollution,fuzzer_HTTP_Request_Smuggling,fuzzer_XPATH_Injection,fuzzer_GraphQLi,fuzzer_CORS,fuzzer_CSRF,fuzzer_RateLimit,fuzzer_InfoDisc,fuzzer_InsecCrypto,fuzzer_OpenRedirect,fuzzer_JWT,fuzzer_CRLF_Injection,fuzzer_RaceCondition,num_active_test,fuzer_ratio_vuln,fuzzer_ratio_indicators_matched,fuzzer_ration_status_changed,fuzzer_ratio_headers_changed,fuzzer_ratio_body_changed,fuzzer_max_score,labels
http://localhost:5050/images/ssrf-url_fetch_json_webhook,405,0,0.38,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,595,0.2,0.08235294117647059,1.0,0.6672268907563025,1.0,63.03,['SSRF']
http://localhost:5050/images/nosqli-regex_operator_injection,405,0,1.45,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,0.14553314121037464,60.83,['NoSQLi']
http://localhost:5050/images/ldapi-login_filter_wildcard,405,0,0.12,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['LDAPi']
http://localhost:5050/images/idor-json_body_id_direct_access,405,0,0.08,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0.03333333333333333,0.0,0.9964106245513281,0.8542713567839196,0.9964106245513281,60.83,['IDOR']
http://localhost:5050/images/ssrf-url_fetch_form_image_import,405,0,0.36,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['SSRF']
http://localhost:5050/images/ssti-greeting_name_query,200,0,0.01,191,4.697130817826176,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,0.13333333333333333,0.06196275071633238,0.08416905444126074,0.08416905444126074,0.11497134670487107,70.38,['SSTI']
http://localhost:5050/images/ldapi-search_filter_wildcard,200,0,0.06,215,4.946271332978988,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2862,0.13333333333333333,0.06044723969252271,0.08211041229909155,0.08211041229909155,0.10377358490566038,69.92,['LDAPi']
http://localhost:5050/images/sessfix-sessionid_not_regenerated_on_login,200,0,0.01,190,4.5151240634696785,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.007532389273877674,52.15,['SessFix']
http://localhost:5050/images/insecperm-client_controlled_admin_flag,200,0,0.02,227,4.6726285506628615,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.007532389273877674,52.0,['InsecPerm']
http://localhost:5050/images/sessfix-sessionid_accepted_from_query,200,0,0.02,237,4.75031553192575,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.07231093702922567,52.09,['SessFix']
http://localhost:5050/images/ssti-custom_template_field_form,405,0,0.55,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,0.14553314121037464,60.83,['SSTI']
http://localhost:5050/images/insecperm-role_trusted_from_header,200,0,0.06,268,4.70289665042675,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.07231093702922567,52.13,['InsecPerm']
http://localhost:5050/images/ssrf-url_fetch_query_no_allowlist,200,0,0.02,335,4.88120744304545,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.07231093702922567,51.66,['SSRF']
http://localhost:5050/images/idor-query_id_direct_access,200,0,0.05,267,4.746674207565437,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.07231093702922567,52.4,['IDOR']
http://localhost:5050/images/insecperm-world_readable_export_endpoint/<id>,200,0,0.02,267,4.7661964556624765,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429,0.0,0.0,0.08661417322834646,0.08661417322834646,0.08807232429279674,52.11,['InsecPerm']
http://localhost:5050/images/idor-path_id_direct_access/<obj_id>,200,0,0.02,382,4.921353365510627,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429,0.0,0.0,0.08661417322834646,0.08661417322834646,0.08807232429279674,52.28,['IDOR']
http://localhost:5050/images/ssti-message_field_json,405,0,0.36,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['SSTI']
http://localhost:5050/images/prototype_pollution-deep_merge_preferences,405,0,0.28,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['Prototype_Pollution']
http://localhost:5050/images/prototype_pollution-deep_merge_settings,405,0,1.59,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['Prototype_Pollution']
http://localhost:5050/images/xpath_injection-login_xpath_concat,405,0,0.56,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['XPATH_Injection']
http://localhost:5050/images/graphqli-introspection_left_enabled,405,0,0.43,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.007204610951008645,1.0,0.8573487031700289,1.0,60.83,['GraphQLi']
http://localhost:5050/images/graphqli-no_query_depth_limit,405,0,2.04,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,0.9567723342939481,60.83,['GraphQLi']
http://localhost:5050/images/csrf-generic_state_change_no_token,405,0,0.38,153,4.599963902086099,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0.03333333333333333,0.0,1.0,0.8573487031700289,1.0,60.83,['CSRF']
http://localhost:5050/images/http_request_smuggling-cl_te_both_accepted,200,0,0.24,337,4.787859507168251,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0.0,0.0,0.07080445917445014,0.07080445917445014,0.07231093702922567,51.69,['HTTP_Request_Smuggling']
